polygon_id,city,locality,rule_category,year_from,year_to,confidence,area_m2,latitude,longitude
13044,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,2650.0,28.610701,76.956634
13045,Delhi,Unassigned,Water Body Change,2022,2023,0.98,5150.0,28.60568,77.276513
13046,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,38550.0,28.610211,76.939701
13047,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,22050.0,28.610438,76.934092
13048,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,21100.0,28.610537,76.94289
13049,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,8150.0,28.611403,76.924196
13050,Delhi,Unassigned,New Buildings,2022,2023,0.98,4250.0,28.60605,77.273331
13051,Delhi,Unassigned,Vegetation Change,2022,2023,0.98,19350.0,28.607775,77.161117
13052,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,3750.0,28.611288,76.948599
13053,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,8900.0,28.611347,76.92033
13054,Delhi,Mayur Vihar,Vegetation Change,2022,2023,0.98,2950.0,28.606288,77.28595
13055,Delhi,Dwarka,New Buildings,2022,2023,0.98,18050.0,28.609051,77.041299
13056,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,8250.0,28.611405,76.944882
13057,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,6950.0,28.612075,76.908945
13058,Delhi,Unassigned,New Buildings,2022,2023,0.98,7550.0,28.610986,77.004656
13059,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,6000.0,28.612319,76.924712
13060,Delhi,Najafgarh,Water Body Change,2022,2023,0.98,3400.0,28.611974,76.940157
13061,Delhi,Najafgarh,Water Body Change,2022,2023,0.98,2550.0,28.612165,76.941021
13062,Delhi,Najafgarh,New Roads,2022,2023,0.811,5900.0,28.612086,76.928979
13063,Delhi,Unassigned,New Buildings,2022,2023,0.98,2600.0,28.609271,77.145558
13064,Delhi,Unassigned,New Buildings,2022,2023,0.98,5150.0,28.61096,77.037006
13065,Delhi,Najafgarh,New Buildings,2022,2023,0.98,2800.0,28.612176,76.953792
13066,Delhi,Mayur Vihar,Vegetation Change,2022,2023,0.98,9550.0,28.60664,77.284126
13067,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,10150.0,28.612675,76.926568
13068,Delhi,Najafgarh,New Buildings,2022,2023,0.98,17000.0,28.612872,76.89083
13069,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,2800.0,28.613137,76.8985
13070,Delhi,Unassigned,New Buildings,2022,2023,0.98,48150.0,28.606665,77.267772
13071,Delhi,Unassigned,New Buildings,2022,2023,0.98,17600.0,28.607237,77.263907
13072,Delhi,Unassigned,New Roads,2022,2023,0.811,4150.0,28.609776,77.130145
13073,Delhi,Unassigned,Vegetation Change,2022,2023,0.98,2550.0,28.609058,77.193033
13074,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,40350.0,28.61202,76.906747
13075,Delhi,Unassigned,New Buildings,2022,2023,0.98,4800.0,28.607628,77.259224
13076,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,4550.0,28.612612,76.95669
13077,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,3050.0,28.613311,76.927088
13078,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,3700.0,28.613163,76.910859
13079,Delhi,Najafgarh,Water Body Change,2022,2023,0.98,3100.0,28.613322,76.909018
13080,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,4250.0,28.613421,76.905052
13081,Delhi,Unassigned,Vegetation Change,2022,2023,0.98,3400.0,28.608188,77.250053
13082,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,19300.0,28.612377,76.952513
13083,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,2700.0,28.613009,76.933508
13084,Delhi,Mayur Vihar,Water Body Change,2022,2023,0.98,2700.0,28.607916,77.285533
13085,Delhi,Unassigned,Vegetation Change,2022,2023,0.98,70650.0,28.608484,77.154386
13086,Delhi,Najafgarh,New Buildings,2022,2023,0.98,7350.0,28.612921,76.95534
13087,Delhi,Najafgarh,Water Body Change,2022,2023,0.98,20150.0,28.612551,76.9506
13088,Delhi,Unassigned,Vegetation Change,2022,2023,0.98,3000.0,28.611971,77.021756
13089,Delhi,Unassigned,New Buildings,2022,2023,0.98,2650.0,28.608337,77.272615
13090,Delhi,Najafgarh,New Roads,2022,2023,0.811,14300.0,28.611779,76.998727
13091,Delhi,Najafgarh,New Buildings,2022,2023,0.98,10900.0,28.613251,76.947941
13092,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,62900.0,28.612111,76.917733
13093,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,5250.0,28.613739,76.944669
13094,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,10500.0,28.613492,76.94674
13095,Delhi,Unassigned,New Buildings,2022,2023,0.98,4800.0,28.608797,77.268306
13096,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,5950.0,28.614543,76.889431
13097,Delhi,Unassigned,New Roads,2022,2023,0.811,2700.0,28.609383,77.241204
13098,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,5950.0,28.614469,76.926418
13099,Delhi,Unassigned,Vegetation Change,2022,2023,0.98,105300.0,28.607136,77.279916
13100,Delhi,Unassigned,New Buildings,2022,2023,0.98,43700.0,28.607996,77.261155
13101,Delhi,Unassigned,New Buildings,2022,2023,0.98,4600.0,28.609006,77.258791
13102,Delhi,Unassigned,Vegetation Change,2022,2023,0.98,8850.0,28.609062,77.247953
13103,Delhi,Najafgarh,New Buildings,2022,2023,0.98,5400.0,28.614013,76.961338
13104,Delhi,Najafgarh,New Buildings,2022,2023,0.98,3850.0,28.614732,76.903995
13105,Delhi,Unassigned,Water Body Change,2022,2023,0.98,2800.0,28.609151,77.277964
13106,Delhi,Unassigned,Vegetation Change,2022,2023,0.98,2800.0,28.609407,77.267686
13107,Delhi,Unassigned,New Buildings,2022,2023,0.98,2550.0,28.610511,77.21004
13108,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,3400.0,28.614882,76.920438
13109,Delhi,Mayur Vihar,Water Body Change,2022,2023,0.98,3750.0,28.609356,77.281983
13110,Delhi,Najafgarh,New Buildings,2022,2023,0.98,24750.0,28.614156,76.956323
13111,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,5350.0,28.614697,76.935742
13112,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,13350.0,28.614701,76.928062
13113,Delhi,Najafgarh,New Buildings,2022,2023,0.98,8500.0,28.614835,76.890453
13114,Delhi,Unassigned,New Buildings,2022,2023,0.98,83850.0,28.607948,77.270897
13115,Delhi,Unassigned,Vegetation Change,2022,2023,0.98,4150.0,28.610134,77.263394
13116,Delhi,Unassigned,Vegetation Change,2022,2023,0.98,3450.0,28.611865,77.162939
13117,Delhi,Unassigned,Vegetation Change,2022,2023,0.98,124150.0,28.610087,77.159769
13118,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,7000.0,28.614936,76.934548
13119,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,5400.0,28.615331,76.922367
13120,Delhi,Unassigned,New Buildings,2022,2023,0.98,12350.0,28.610845,77.207787
13121,Delhi,Najafgarh,Water Body Change,2022,2023,0.98,10700.0,28.615809,76.893317
13122,Delhi,Unassigned,Vegetation Change,2022,2023,0.98,12700.0,28.610163,77.266005
13123,Delhi,Unassigned,New Buildings,2022,2023,0.98,5250.0,28.610442,77.260392
13124,Delhi,Najafgarh,Water Body Change,2022,2023,0.98,16700.0,28.615003,76.907316
13125,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,101150.0,28.614097,76.901478
13126,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,7650.0,28.615211,76.953626
13127,Delhi,Najafgarh,Water Body Change,2022,2023,0.98,12650.0,28.615881,76.906446
13128,Delhi,Najafgarh,Water Body Change,2022,2023,0.98,4850.0,28.616411,76.894397
13129,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,5400.0,28.615574,76.959675
13130,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,13550.0,28.615542,76.951012
13131,Delhi,Unassigned,New Buildings,2022,2023,0.98,9400.0,28.611487,77.232976
13132,Delhi,Unassigned,Water Body Change,2022,2023,0.98,2700.0,28.611531,77.240755
13133,Delhi,Mayur Vihar,Vegetation Change,2022,2023,0.98,40850.0,28.609509,77.283826
13134,Delhi,Unassigned,New Roads,2022,2023,0.811,11850.0,28.614454,77.037492
13135,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,101550.0,28.61431,76.913871
13136,Delhi,Unassigned,New Buildings,2022,2023,0.98,7900.0,28.612761,77.151675
13137,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,17250.0,28.615352,76.961985
13138,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,18750.0,28.615698,76.956396
13139,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,13450.0,28.616217,76.926653
13140,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,4800.0,28.616795,76.902397
13141,Delhi,Unassigned,Vegetation Change,2022,2023,0.98,7300.0,28.612694,77.192437
13142,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,4400.0,28.617072,76.921341
13143,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,2900.0,28.617272,76.917477
13144,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,4000.0,28.616554,76.954074
13145,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,23750.0,28.616219,76.919113
13146,Delhi,Unassigned,New Buildings,2022,2023,0.98,3750.0,28.614153,77.153261
13147,Delhi,Unassigned,New Buildings,2022,2023,0.98,4200.0,28.613942,77.152406
13148,Delhi,Najafgarh,New Buildings,2022,2023,0.98,2800.0,28.617035,76.958275
13149,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,10950.0,28.617417,76.929071
13150,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,3400.0,28.617649,76.92659
13151,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,10050.0,28.617494,76.92438
13152,Delhi,Unassigned,Agricultural / Land-use Change,2022,2023,0.799,13350.0,28.616143,77.010691
13153,Delhi,Najafgarh,New Buildings,2022,2023,0.98,2650.0,28.618071,76.916343
13154,Delhi,Najafgarh,New Buildings,2022,2023,0.98,7000.0,28.618145,76.895945
13155,Delhi,Unassigned,New Buildings,2022,2023,0.98,4900.0,28.614779,77.150215
13156,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,8700.0,28.618107,76.910522
13157,Delhi,Unassigned,New Buildings,2022,2023,0.98,3500.0,28.612757,77.274577
13158,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,4000.0,28.618347,76.920186
13159,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,7850.0,28.618226,76.914784
13160,Delhi,Unassigned,New Buildings,2022,2023,0.98,25800.0,28.612184,77.268088
13161,Delhi,Unassigned,New Buildings,2022,2023,0.98,8900.0,28.612183,77.260236
13162,Delhi,Najafgarh,New Buildings,2022,2023,0.98,2950.0,28.61736,76.992287
13163,Delhi,Unassigned,Agricultural / Land-use Change,2022,2023,0.799,211100.0,28.607477,77.257616
13164,Delhi,Najafgarh,New Buildings,2022,2023,0.98,13700.0,28.618145,76.933472
13165,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,2550.0,28.618748,76.905919
13166,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,7500.0,28.618368,76.903816
13167,Delhi,Unassigned,Vegetation Change,2022,2023,0.98,18700.0,28.61315,77.258561
13168,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,12400.0,28.618446,76.917872
13169,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,16250.0,28.618514,76.900265
13170,Delhi,Najafgarh,Water Body Change,2022,2023,0.98,10650.0,28.619009,76.896416
13171,Delhi,Najafgarh,New Buildings,2022,2023,0.98,3300.0,28.618366,76.96464
13172,Delhi,Najafgarh,New Buildings,2022,2023,0.98,23500.0,28.617397,76.961677
13173,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,5850.0,28.61931,76.920926
13174,Delhi,Unassigned,New Buildings,2022,2023,0.98,3800.0,28.615777,77.152243
13175,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,3100.0,28.618874,76.944536
13176,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,2500.0,28.619358,76.925236
13177,Delhi,Unassigned,New Buildings,2022,2023,0.98,5400.0,28.614129,77.248853
13178,Delhi,Najafgarh,Water Body Change,2022,2023,0.98,13800.0,28.618508,76.959482
13179,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,11450.0,28.618741,76.927123
13180,Delhi,Najafgarh,Agricultural / Land-use Change,2022,2023,0.799,28650.0,28.616277,76.998623
13181,Delhi,Unassigned,Vegetation Change,2022,2023,0.98,2550.0,28.614395,77.262536
13182,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,4100.0,28.618977,76.956809
13183,Delhi,Najafgarh,Water Body Change,2022,2023,0.98,9300.0,28.619634,76.889412
13184,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,10800.0,28.619657,76.899462
13185,Delhi,Unassigned,Vegetation Change,2022,2023,0.98,4200.0,28.615607,77.193593
13186,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,5150.0,28.619603,76.915661
13187,Delhi,Najafgarh,New Buildings,2022,2023,0.98,4050.0,28.619265,76.956101
13188,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,91300.0,28.618128,76.950624
13189,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,10550.0,28.619127,76.93882
13190,Delhi,Unassigned,New Roads,2022,2023,0.811,15600.0,28.614557,77.246404
13191,Delhi,Najafgarh,New Buildings,2022,2023,0.98,4250.0,28.62038,76.904224
13192,Delhi,Unassigned,Vegetation Change,2022,2023,0.98,3250.0,28.615292,77.224499
13193,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,15000.0,28.619451,76.926039
13194,Delhi,Unassigned,New Buildings,2022,2023,0.98,12250.0,28.616239,77.154643
13195,Delhi,Najafgarh,Water Body Change,2022,2023,0.98,20900.0,28.619378,76.969294
13196,Delhi,Najafgarh,New Buildings,2022,2023,0.98,2800.0,28.620255,76.936041
13197,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,5850.0,28.620139,76.917063
13198,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,69200.0,28.618482,76.946261
13199,Delhi,Najafgarh,New Buildings,2022,2023,0.98,4800.0,28.619675,76.977937
13200,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,4050.0,28.619685,76.967121
13201,Delhi,Najafgarh,Water Body Change,2022,2023,0.98,26900.0,28.620118,76.906656
13202,Delhi,Unassigned,New Buildings,2022,2023,0.98,26400.0,28.615743,77.221837
13203,Delhi,Janakpuri,Agricultural / Land-use Change,2022,2023,0.799,2650.0,28.618276,77.086317
13204,Delhi,Unassigned,New Roads,2022,2023,0.811,3300.0,28.617364,77.151548
13205,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,47300.0,28.61842,76.95577
13206,Delhi,Najafgarh,Water Body Change,2022,2023,0.98,3000.0,28.621133,76.898888
13207,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,19350.0,28.620424,76.89734
13208,Delhi,Najafgarh,Water Body Change,2022,2023,0.98,15700.0,28.620919,76.894414
13209,Delhi,Najafgarh,Water Body Change,2022,2023,0.98,8700.0,28.620117,76.971465
13210,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,4000.0,28.620978,76.922698
13211,Delhi,Unassigned,Vegetation Change,2022,2023,0.98,4950.0,28.616725,77.193039
13212,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,8900.0,28.620717,76.90253
13213,Delhi,Unassigned,Vegetation Change,2022,2023,0.98,16700.0,28.616652,77.203835
13214,Delhi,Unassigned,Vegetation Change,2022,2023,0.98,9600.0,28.615725,77.257803
13215,Delhi,Unassigned,Vegetation Change,2022,2023,0.98,2750.0,28.617935,77.144544
13216,Delhi,Najafgarh,New Buildings,2022,2023,0.98,3650.0,28.620794,76.959555
13217,Delhi,Unassigned,New Buildings,2022,2023,0.98,15400.0,28.615966,77.241383
13218,Delhi,Najafgarh,New Buildings,2022,2023,0.98,2600.0,28.620701,76.968906
13219,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,2900.0,28.621583,76.915566
13220,Delhi,Najafgarh,Water Body Change,2022,2023,0.98,18800.0,28.620861,76.891255
13221,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,92750.0,28.620163,76.912532
13222,Delhi,Mayur Vihar,Vegetation Change,2022,2023,0.98,2800.0,28.615594,77.301545
13223,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,8450.0,28.620423,76.965731
13224,Delhi,Najafgarh,Water Body Change,2022,2023,0.98,29000.0,28.619508,76.941273
13225,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,6000.0,28.621358,76.916545
13226,Delhi,Najafgarh,New Buildings,2022,2023,0.98,5550.0,28.621092,76.964542
13227,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,6950.0,28.620958,76.95732
13228,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,25600.0,28.620606,76.949436
13229,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,3250.0,28.622237,76.90304
13230,Delhi,Unassigned,Vegetation Change,2022,2023,0.98,6500.0,28.616363,77.270733
13231,Delhi,Najafgarh,Water Body Change,2022,2023,0.98,14000.0,28.620814,76.95203
13232,Delhi,Najafgarh,New Buildings,2022,2023,0.98,28600.0,28.621045,76.962029
13233,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,3400.0,28.621794,76.942717
13234,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,7700.0,28.621271,76.939675
13235,Delhi,Janakpuri,Agricultural / Land-use Change,2022,2023,0.799,3050.0,28.619436,77.105386
13236,Delhi,Najafgarh,Water Body Change,2022,2023,0.98,4600.0,28.621217,76.98384
13237,Delhi,Najafgarh,Water Body Change,2022,2023,0.98,5100.0,28.621434,76.977068
13238,Delhi,Najafgarh,Water Body Change,2022,2023,0.98,7050.0,28.62247,76.893827
13239,Delhi,Unassigned,Vegetation Change,2022,2023,0.98,5900.0,28.618755,77.144927
13240,Delhi,Najafgarh,Water Body Change,2022,2023,0.98,8400.0,28.621679,76.960407
13241,Delhi,Najafgarh,Agricultural / Land-use Change,2022,2023,0.799,7300.0,28.620956,76.994265
13242,Delhi,Najafgarh,Agricultural / Land-use Change,2022,2023,0.799,13900.0,28.620406,76.997958
13243,Delhi,Najafgarh,New Buildings,2022,2023,0.98,13800.0,28.622104,76.928138
13244,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,6450.0,28.621915,76.964285
13245,Delhi,Najafgarh,Water Body Change,2022,2023,0.98,5450.0,28.622163,76.958651
13246,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,4400.0,28.622155,76.938968
13247,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,12800.0,28.621464,76.979864
13248,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,83000.0,28.62091,76.944798
13249,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,3450.0,28.622983,76.901053
13250,Delhi,Mayur Vihar,New Roads,2022,2023,0.98,111900.0,28.615037,77.30551
13251,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,6100.0,28.622556,76.923029
13252,Delhi,Najafgarh,New Buildings,2022,2023,0.98,6650.0,28.6228,76.903768
13253,Delhi,Unassigned,Vegetation Change,2022,2023,0.98,2650.0,28.618024,77.251573
13254,Delhi,Unassigned,Vegetation Change,2022,2023,0.98,13850.0,28.617248,77.27276
13255,Delhi,Unassigned,Vegetation Change,2022,2023,0.98,6600.0,28.61997,77.124605
13256,Delhi,Unassigned,Vegetation Change,2022,2023,0.98,3800.0,28.619904,77.145042
13257,Delhi,Unassigned,New Buildings,2022,2023,0.98,10350.0,28.619626,77.153737
13258,Delhi,Unassigned,Vegetation Change,2022,2023,0.98,7650.0,28.620332,77.126784
13259,Delhi,Najafgarh,Water Body Change,2022,2023,0.98,5150.0,28.623689,76.902314
13260,Delhi,Unassigned,Vegetation Change,2022,2023,0.98,3500.0,28.618187,77.274463
13261,Delhi,Najafgarh,New Buildings,2022,2023,0.98,3250.0,28.62297,76.959547
13262,Delhi,Najafgarh,New Buildings,2022,2023,0.98,2500.0,28.623095,76.963133
13263,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,30550.0,28.622249,76.953178
13264,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,3700.0,28.62378,76.922497
13265,Delhi,Najafgarh,New Buildings,2022,2023,0.98,2950.0,28.622987,76.977463
13266,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,10900.0,28.622928,76.969532
13267,Delhi,Najafgarh,Water Body Change,2022,2023,0.98,6750.0,28.623176,76.954874
13268,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,6550.0,28.622913,76.982046
13269,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,39200.0,28.623495,76.90529
13270,Delhi,Unassigned,New Buildings,2022,2023,0.98,5450.0,28.620327,77.156565
13271,Delhi,Najafgarh,New Buildings,2022,2023,0.98,4050.0,28.623949,76.913799
13272,Delhi,Unassigned,Vegetation Change,2022,2023,0.98,16750.0,28.618016,77.272284
13273,Delhi,Najafgarh,New Buildings,2022,2023,0.98,3150.0,28.623498,76.961592
13274,Delhi,Najafgarh,Water Body Change,2022,2023,0.98,21600.0,28.623129,76.967346
13275,Delhi,Najafgarh,New Buildings,2022,2023,0.98,7100.0,28.623556,76.976436
13276,Delhi,Unassigned,New Buildings,2022,2023,0.98,29250.0,28.618696,77.268778
13277,Delhi,Najafgarh,New Buildings,2022,2023,0.98,6550.0,28.62377,76.964105
13278,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,6550.0,28.624137,76.94608
13279,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,23200.0,28.623599,76.950105
13280,Delhi,Najafgarh,New Buildings,2022,2023,0.98,9400.0,28.624011,76.941779
13281,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,26150.0,28.623535,76.925056
13282,Delhi,Najafgarh,Water Body Change,2022,2023,0.98,3800.0,28.623995,76.986923
13283,Delhi,Najafgarh,New Buildings,2022,2023,0.98,7650.0,28.624465,76.931053
13284,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,29150.0,28.623808,76.944521
13285,Delhi,Unassigned,Agricultural / Land-use Change,2022,2023,0.799,96700.0,28.616876,77.25562
13286,Delhi,Unassigned,New Buildings,2022,2023,0.98,20400.0,28.622869,77.005361
13287,Delhi,Najafgarh,Water Body Change,2022,2023,0.98,2800.0,28.624128,76.988576
13288,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,22900.0,28.623675,76.956794
13289,Delhi,Najafgarh,New Buildings,2022,2023,0.98,21300.0,28.623473,76.991928
13290,Delhi,Najafgarh,Agricultural / Land-use Change,2022,2023,0.799,14600.0,28.623302,76.998188
13291,Delhi,Najafgarh,New Buildings,2022,2023,0.98,16900.0,28.624468,76.954695
13292,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,5700.0,28.62482,76.953662
13293,Delhi,Najafgarh,New Buildings,2022,2023,0.98,5850.0,28.625049,76.949718
13294,Delhi,Najafgarh,Water Body Change,2022,2023,0.98,6050.0,28.624703,76.976378
13295,Delhi,Najafgarh,Water Body Change,2022,2023,0.98,4200.0,28.625725,76.898813
13296,Delhi,Unassigned,Vegetation Change,2022,2023,0.98,28300.0,28.618788,77.247259
13297,Delhi,Unassigned,New Buildings,2022,2023,0.98,3200.0,28.620315,77.27277
13298,Delhi,Unassigned,New Buildings,2022,2023,0.98,2800.0,28.622231,77.155535
13299,Delhi,Najafgarh,Water Body Change,2022,2023,0.98,7300.0,28.625054,76.964088
13300,Delhi,Najafgarh,Water Body Change,2022,2023,0.98,3750.0,28.625624,76.929777
13301,Delhi,Najafgarh,Water Body Change,2022,2023,0.98,9350.0,28.625883,76.910423
13302,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,4950.0,28.625651,76.947068
13303,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,3800.0,28.625806,76.933523
13304,Delhi,Unassigned,Vegetation Change,2022,2023,0.98,3550.0,28.620898,77.256078
13305,Delhi,Najafgarh,New Buildings,2022,2023,0.98,2850.0,28.625337,76.976062
13306,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,46700.0,28.62431,76.938522
13307,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,27050.0,28.625341,76.936392
13308,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,10250.0,28.625598,76.944806
13309,Delhi,Najafgarh,Water Body Change,2022,2023,0.98,12450.0,28.626048,76.926197
13310,Delhi,Najafgarh,Water Body Change,2022,2023,0.98,12550.0,28.626546,76.890005
13311,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,13100.0,28.626126,76.949072
13312,Delhi,Unassigned,Vegetation Change,2022,2023,0.98,5400.0,28.623583,77.122755
13313,Delhi,Najafgarh,New Buildings,2022,2023,0.98,3350.0,28.627001,76.92127
13314,Delhi,Unassigned,New Buildings,2022,2023,0.98,3250.0,28.621068,77.304593
13315,Delhi,Najafgarh,New Buildings,2022,2023,0.98,7800.0,28.626747,76.918874
13316,Delhi,Najafgarh,Water Body Change,2022,2023,0.98,3750.0,28.626397,76.976616
13317,Delhi,Najafgarh,Water Body Change,2022,2023,0.98,4950.0,28.626434,76.957582
13318,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,13900.0,28.62604,76.953765
13319,Delhi,Najafgarh,Water Body Change,2022,2023,0.98,3050.0,28.626536,76.974107
13320,Delhi,Unassigned,New Buildings,2022,2023,0.98,5600.0,28.623165,77.196116
13321,Delhi,Unassigned,Vegetation Change,2022,2023,0.98,11400.0,28.623382,77.153412
13322,Delhi,Najafgarh,New Buildings,2022,2023,0.98,2650.0,28.627201,76.946541
13323,Delhi,Najafgarh,Water Body Change,2022,2023,0.98,3350.0,28.627794,76.90269
13324,Delhi,Najafgarh,Water Body Change,2022,2023,0.98,12900.0,28.626385,76.989754
13325,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,13450.0,28.626388,76.963467
13326,Delhi,Najafgarh,New Buildings,2022,2023,0.98,5850.0,28.627297,76.922947
13327,Delhi,Najafgarh,Water Body Change,2022,2023,0.98,13250.0,28.626758,76.955219
13328,Delhi,Najafgarh,New Buildings,2022,2023,0.98,3400.0,28.628027,76.893442
13329,Delhi,Najafgarh,New Buildings,2022,2023,0.98,30400.0,28.626466,76.958921
13330,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,3100.0,28.627426,76.952894
13331,Delhi,Najafgarh,New Buildings,2022,2023,0.98,3300.0,28.62727,76.980884
13332,Delhi,Najafgarh,New Buildings,2022,2023,0.98,2950.0,28.627157,76.976308
13333,Delhi,Unassigned,New Roads,2022,2023,0.811,24600.0,28.624183,77.151231
13334,Delhi,Najafgarh,New Buildings,2022,2023,0.98,29550.0,28.626758,76.987103
13335,Delhi,Najafgarh,New Buildings,2022,2023,0.98,3500.0,28.627702,76.960059
13336,Delhi,Najafgarh,Vegetation Change,2022,2023,0.98,13350.0,28.62835,76.897102
13337,Delhi,Najafgarh,Water Body Change,2022,2023,0.98,55550.0,28.626301,76.981887
13338,Delhi,Najafgarh,New Buildings,2022,2023,0.98,5550.0,28.627696,76.970619
13339,Delhi,Najafgarh,Water Body Change,2022,2023,0.98,17350.0,28.627442,76.978964
